dwt_id,du_id,month,work_secs,sum_alloc,diff,abs_diff,ratio
134463,168,2018-09-01,0,25200,-25200,25200,
134466,168,2018-09-01,0,25200,-25200,25200,
134467,168,2018-09-01,0,28800,-28800,28800,
134468,97,2018-09-01,0,32400,-32400,32400,
134469,134,2018-09-01,0,28800,-28800,28800,
134470,4,2018-09-01,0,28800,-28800,28800,
134471,123,2018-09-01,0,28800,-28800,28800,
134472,12,2018-09-01,0,36000,-36000,36000,
134473,12,2018-09-01,0,36000,-36000,36000,
134474,12,2018-09-01,0,36000,-36000,36000,
134475,12,2018-09-01,0,31500,-31500,31500,
134476,12,2018-09-01,0,32400,-32400,32400,
134477,68,2018-09-01,0,32400,-32400,32400,
134478,30,2018-09-01,0,25200,-25200,25200,
134479,7,2018-09-01,0,33300,-33300,33300,
134480,114,2018-09-01,0,29700,-29700,29700,
134481,32,2018-09-01,0,34200,-34200,34200,
134482,4,2018-09-01,0,28800,-28800,28800,
134483,10,2018-09-01,0,13500,-13500,13500,
134484,10,2018-09-01,0,5400,-5400,5400,
134485,10,2018-09-01,0,21600,-21600,21600,
134486,22,2018-09-01,0,36000,-36000,36000,
134487,166,2018-09-01,0,32400,-32400,32400,
134488,166,2018-09-01,0,29700,-29700,29700,
134489,166,2018-09-01,0,28800,-28800,28800,
134490,166,2018-09-01,0,31500,-31500,31500,
134491,166,2018-09-01,0,29700,-29700,29700,
134492,166,2018-09-01,0,29700,-29700,29700,
134493,145,2018-09-01,0,28800,-28800,28800,
134494,11,2018-09-01,0,25200,-25200,25200,
134496,133,2018-09-01,0,31500,-31500,31500,
134497,15,2018-09-01,0,13500,-13500,13500,
134498,110,2018-09-01,0,21600,-21600,21600,
134499,169,2018-09-01,0,28800,-28800,28800,
134500,53,2018-09-01,0,36000,-36000,36000,
134501,53,2018-09-01,0,34200,-34200,34200,
134502,53,2018-09-01,0,36000,-36000,36000,
134503,53,2018-09-01,0,23400,-23400,23400,
134504,53,2018-09-01,0,28800,-28800,28800,
134505,53,2018-09-01,0,28800,-28800,28800,
134506,53,2018-09-01,0,32400,-32400,32400,
134507,53,2018-09-01,0,25200,-25200,25200,
134508,53,2018-09-01,0,28800,-28800,28800,
134509,53,2018-09-01,0,28800,-28800,28800,
134510,53,2018-09-01,0,28800,-28800,28800,
134511,53,2018-09-01,0,28800,-28800,28800,
134512,37,2018-09-01,0,25200,-25200,25200,
134513,37,2018-09-01,0,7200,-7200,7200,
134514,135,2018-09-01,0,21600,-21600,21600,
134515,8,2018-09-01,0,24000,-24000,24000,
134516,126,2018-09-01,0,27900,-27900,27900,
134517,30,2018-09-01,0,14400,-14400,14400,
134518,157,2018-09-01,0,28800,-28800,28800,
134519,167,2018-09-01,0,21600,-21600,21600,
134524,97,2018-09-01,0,33300,-33300,33300,
134525,159,2018-09-01,0,31500,-31500,31500,
134526,170,2018-09-01,0,33300,-33300,33300,
134527,155,2018-09-01,0,35100,-35100,35100,
134528,168,2018-09-01,0,28800,-28800,28800,
134529,7,2018-09-01,0,26100,-26100,26100,
134530,166,2018-09-01,0,28800,-28800,28800,
134531,134,2018-09-01,0,28800,-28800,28800,
134532,12,2018-09-01,0,34200,-34200,34200,
134533,68,2018-09-01,0,31500,-31500,31500,
134534,154,2018-09-01,0,36000,-36000,36000,
134535,154,2018-09-01,0,32400,-32400,32400,
134536,123,2018-09-01,0,32400,-32400,32400,
134537,35,2018-09-01,0,28800,-28800,28800,
134538,169,2018-09-01,0,27000,-27000,27000,
134539,11,2018-09-01,0,28800,-28800,28800,
134540,159,2018-09-01,0,25200,-25200,25200,
134541,4,2018-09-01,0,27900,-27900,27900,
134542,32,2018-09-01,0,10800,-10800,10800,
134543,24,2018-09-01,0,28800,-28800,28800,
134544,114,2018-09-01,0,28800,-28800,28800,
134545,148,2018-09-01,0,18000,-18000,18000,
134546,148,2018-09-01,0,18000,-18000,18000,
134547,148,2018-09-01,0,18000,-18000,18000,
134548,148,2018-09-01,0,18000,-18000,18000,
134549,97,2018-09-01,0,36000,-36000,36000,
134551,15,2018-09-01,0,9900,-9900,9900,
134552,41,2018-09-01,0,19800,-19800,19800,
134553,41,2018-09-01,0,36000,-36000,36000,
134556,110,2018-09-01,0,23400,-23400,23400,
134557,54,2018-09-01,0,28800,-28800,28800,
134558,54,2018-09-01,0,28800,-28800,28800,
134559,126,2018-09-01,0,33300,-33300,33300,
134560,135,2018-09-01,0,27000,-27000,27000,
134561,8,2018-09-01,0,25200,-25200,25200,
134562,168,2018-09-01,0,28800,-28800,28800,
134563,12,2018-09-01,0,27000,-27000,27000,
134564,30,2018-09-01,0,25200,-25200,25200,
134565,134,2018-09-01,0,28800,-28800,28800,
134566,154,2018-09-01,0,34200,-34200,34200,
134567,7,2018-09-01,0,23400,-23400,23400,
134568,157,2018-09-01,0,28800,-28800,28800,
134569,68,2018-09-01,0,25200,-25200,25200,
134570,123,2018-09-01,0,27000,-27000,27000,
134571,11,2018-09-01,0,27000,-27000,27000,
134572,114,2018-09-01,0,29700,-29700,29700,
134573,4,2018-09-01,0,28800,-28800,28800,
134574,164,2018-09-01,0,36000,-36000,36000,
134575,164,2018-09-01,0,36000,-36000,36000,
134576,164,2018-09-01,0,36000,-36000,36000,
134577,164,2018-09-01,0,36000,-36000,36000,
134578,24,2018-09-01,0,29700,-29700,29700,
134579,10,2018-09-01,0,21600,-21600,21600,
134580,52,2018-09-01,0,14400,-14400,14400,
134581,52,2018-09-01,0,21600,-21600,21600,
134582,157,2018-09-01,0,28800,-28800,28800,
134583,30,2018-09-01,0,3600,-3600,3600,
134584,35,2018-09-01,0,12600,-12600,12600,
134585,15,2018-09-01,0,14400,-14400,14400,
134588,159,2018-09-01,0,27900,-27900,27900,
134589,155,2018-09-01,0,29700,-29700,29700,
134590,155,2018-09-01,0,36000,-36000,36000,
134591,54,2018-09-01,0,28800,-28800,28800,
134592,54,2018-09-01,0,28800,-28800,28800,
134593,160,2018-09-01,0,28800,-28800,28800,
134594,160,2018-09-01,0,36000,-36000,36000,
134595,126,2018-09-01,0,27000,-27000,27000,
134596,97,2018-09-01,0,21600,-21600,21600,
134597,12,2018-09-01,0,27000,-27000,27000,
134598,41,2018-09-01,0,26100,-26100,26100,
134599,154,2018-09-01,0,33300,-33300,33300,
134600,169,2018-09-01,0,22500,-22500,22500,
134601,7,2018-09-01,0,24300,-24300,24300,
134603,10,2018-09-01,0,14400,-14400,14400,
134604,117,2018-09-01,0,36000,-36000,36000,
134605,117,2018-09-01,0,32400,-32400,32400,
134606,117,2018-09-01,0,36000,-36000,36000,
134607,117,2018-09-01,0,21600,-21600,21600,
134608,11,2018-09-01,0,29700,-29700,29700,
134609,118,2018-09-01,0,34200,-34200,34200,
134610,118,2018-09-01,0,32400,-32400,32400,
134611,118,2018-09-01,0,28800,-28800,28800,
134612,118,2018-09-01,0,24300,-24300,24300,
134613,118,2018-09-01,0,31500,-31500,31500,
134614,118,2018-09-01,0,28800,-28800,28800,
134615,118,2018-09-01,0,28800,-28800,28800,
134616,118,2018-09-01,0,29700,-29700,29700,
134617,157,2018-09-01,0,28800,-28800,28800,
134618,118,2018-09-01,0,27900,-27900,27900,
134619,118,2018-09-01,0,28800,-28800,28800,
134620,118,2018-09-01,0,28800,-28800,28800,
134621,118,2018-09-01,0,28800,-28800,28800,
134622,118,2018-09-01,0,28800,-28800,28800,
134623,118,2018-09-01,0,28800,-28800,28800,
134624,118,2018-09-01,0,28800,-28800,28800,
134625,132,2018-09-01,0,32400,-32400,32400,
134626,132,2018-09-01,0,32400,-32400,32400,
134627,132,2018-09-01,0,28800,-28800,28800,
134628,132,2018-09-01,0,32400,-32400,32400,
134629,132,2018-09-01,0,28800,-28800,28800,
134630,110,2018-09-01,0,26100,-26100,26100,
134631,114,2018-09-01,0,12600,-12600,12600,
134632,135,2018-09-01,0,18000,-18000,18000,
134633,110,2018-09-01,0,14400,-14400,14400,
134634,134,2018-09-01,0,28800,-28800,28800,
134635,15,2018-09-01,0,15300,-15300,15300,
134636,98,2018-09-01,0,36000,-36000,36000,
134637,98,2018-09-01,0,25200,-25200,25200,
134638,98,2018-09-01,0,28800,-28800,28800,
134639,98,2018-09-01,0,28800,-28800,28800,
134640,135,2018-09-01,0,18900,-18900,18900,
134641,133,2018-09-01,0,30600,-30600,30600,
134642,133,2018-09-01,0,24300,-24300,24300,
134643,133,2018-09-01,0,28800,-28800,28800,
134644,133,2018-09-01,0,28800,-28800,28800,
134645,159,2018-09-01,0,25200,-25200,25200,
134646,97,2018-09-01,0,18900,-18900,18900,
134649,134,2018-09-01,0,28800,-28800,28800,
134650,169,2018-09-01,0,27900,-27900,27900,
134651,24,2018-09-01,0,36000,-36000,36000,
134652,151,2018-09-01,0,32400,-32400,32400,
134653,151,2018-09-01,0,36000,-36000,36000,
134654,151,2018-09-01,0,36000,-36000,36000,
134655,151,2018-09-01,0,36000,-36000,36000,
134656,164,2018-10-01,0,28800,-28800,28800,
134657,159,2018-09-01,0,25200,-25200,25200,
134658,32,2018-09-01,0,14400,-14400,14400,
134659,32,2018-09-01,0,14400,-14400,14400,
134660,68,2018-09-01,0,27000,-27000,27000,
134661,68,2018-09-01,0,36000,-36000,36000,
134662,168,2018-09-01,0,28800,-28800,28800,
134663,168,2018-09-01,0,28800,-28800,28800,
134664,114,2018-10-01,0,23400,-23400,23400,
134665,149,2018-09-01,0,28800,-28800,28800,
134666,149,2018-09-01,0,32400,-32400,32400,
134667,149,2018-09-01,0,36000,-36000,36000,
134668,149,2018-09-01,0,35100,-35100,35100,
134669,149,2018-09-01,0,19800,-19800,19800,
134670,149,2018-09-01,0,23400,-23400,23400,
134671,12,2018-09-01,0,32400,-32400,32400,
134672,22,2018-09-01,0,36000,-36000,36000,
134673,22,2018-09-01,0,36000,-36000,36000,
134674,22,2018-09-01,0,36000,-36000,36000,
134675,22,2018-10-01,0,28800,-28800,28800,
134676,150,2018-09-01,0,29700,-29700,29700,
134677,150,2018-09-01,0,30600,-30600,30600,
134678,11,2018-10-01,0,28800,-28800,28800,
134679,15,2018-10-01,0,14400,-14400,14400,
134680,151,2018-10-01,0,28800,-28800,28800,
134681,63,2018-10-01,0,30600,-30600,30600,
134682,110,2018-10-01,0,21600,-21600,21600,
134685,62,2018-09-01,0,25200,-25200,25200,
134686,62,2018-09-01,0,27000,-27000,27000,
134687,62,2018-09-01,0,35100,-35100,35100,
134688,62,2018-09-01,0,21600,-21600,21600,
134689,62,2018-09-01,0,21600,-21600,21600,
134690,62,2018-09-01,0,15300,-15300,15300,
134691,10,2018-10-01,0,22500,-22500,22500,
134692,41,2018-10-01,0,20700,-20700,20700,
134695,135,2018-10-01,0,22500,-22500,22500,
134696,8,2018-10-01,0,24600,-24600,24600,
134697,30,2018-10-01,0,21600,-21600,21600,
134698,117,2018-10-01,0,32400,-32400,32400,
134699,150,2018-10-01,0,32400,-32400,32400,
134700,149,2018-10-01,0,25200,-25200,25200,
134701,97,2018-10-01,0,20700,-20700,20700,
134702,7,2018-09-01,0,21600,-21600,21600,
134703,7,2018-09-01,0,7200,-7200,7200,
134704,170,2018-09-01,0,14400,-14400,14400,
134705,170,2018-10-01,0,28800,-28800,28800,
134706,62,2018-10-01,0,24300,-24300,24300,
134707,4,2018-10-01,0,25200,-25200,25200,
134708,169,2018-10-01,0,27000,-27000,27000,
134709,168,2018-10-01,0,28800,-28800,28800,
134710,68,2018-10-01,0,32400,-32400,32400,
134711,7,2018-10-01,0,26100,-26100,26100,
134712,12,2018-10-01,0,32400,-32400,32400,
134713,123,2018-10-01,0,30600,-30600,30600,
134714,114,2018-10-01,0,32400,-32400,32400,
134715,11,2018-10-01,0,29700,-29700,29700,
134716,32,2018-10-01,0,28800,-28800,28800,
134717,32,2018-10-01,0,28800,-28800,28800,
134718,151,2018-10-01,0,28800,-28800,28800,
134719,164,2018-10-01,0,28800,-28800,28800,
134720,132,2018-10-01,0,32400,-32400,32400,
134721,126,2018-10-01,0,32400,-32400,32400,
134722,126,2018-10-01,0,25200,-25200,25200,
134723,123,2018-09-01,0,32400,-32400,32400,
134724,123,2018-09-01,0,27000,-27000,27000,
134726,126,2018-09-01,0,27000,-27000,27000,
134727,18,2018-10-01,0,26100,-26100,26100,
134728,15,2018-10-01,0,13500,-13500,13500,
134729,134,2018-10-01,0,28800,-28800,28800,
134730,63,2018-10-01,0,21600,-21600,21600,
134731,150,2018-10-01,0,27900,-27900,27900,
134732,163,2018-09-01,0,36000,-36000,36000,
134733,163,2018-09-01,0,36000,-36000,36000,
134734,163,2018-09-01,0,36000,-36000,36000,
134735,163,2018-09-01,0,36000,-36000,36000,
134736,110,2018-10-01,0,25200,-25200,25200,
134737,41,2018-10-01,0,21600,-21600,21600,
134738,163,2018-10-01,0,28800,-28800,28800,
134739,163,2018-10-01,0,28800,-28800,28800,
134740,149,2018-10-01,0,29700,-29700,29700,
134741,167,2018-10-01,0,28800,-28800,28800,
134742,62,2018-10-01,0,29700,-29700,29700,
134743,97,2018-10-01,0,25200,-25200,25200,
134744,8,2018-10-01,0,24600,-24600,24600,
134753,30,2018-10-01,0,14400,-14400,14400,
134754,170,2018-10-01,0,28800,-28800,28800,
134755,117,2018-10-01,0,32400,-32400,32400,
134756,169,2018-10-01,0,28800,-28800,28800,
134757,135,2018-10-01,0,18000,-18000,18000,
134758,132,2018-10-01,0,28800,-28800,28800,
134759,132,2018-09-01,0,28800,-28800,28800,
134760,68,2018-10-01,0,32400,-32400,32400,
134761,7,2018-10-01,0,25200,-25200,25200,
134762,114,2018-10-01,0,28800,-28800,28800,
134763,151,2018-10-01,0,28800,-28800,28800,
134764,121,2018-10-01,0,28800,-28800,28800,
134765,121,2018-10-01,0,28800,-28800,28800,
134766,121,2018-08-01,0,28800,-28800,28800,
134767,121,2018-08-01,0,28800,-28800,28800,
134768,164,2018-10-01,0,28800,-28800,28800,
134769,121,2018-08-01,0,28800,-28800,28800,
134770,121,2018-08-01,0,28800,-28800,28800,
134771,121,2018-08-01,0,28800,-28800,28800,
134772,121,2018-09-01,0,27000,-27000,27000,
134773,121,2018-09-01,0,28800,-28800,28800,
134774,121,2018-09-01,0,28800,-28800,28800,
134775,121,2018-09-01,0,18000,-18000,18000,
134776,121,2018-09-01,0,32400,-32400,32400,
134777,121,2018-09-01,0,30600,-30600,30600,
134778,121,2018-09-01,0,32400,-32400,32400,
134779,121,2018-09-01,0,28800,-28800,28800,
134780,121,2018-09-01,0,28800,-28800,28800,
134781,121,2018-09-01,0,28800,-28800,28800,
134782,121,2018-09-01,0,28800,-28800,28800,
134783,121,2018-09-01,0,28800,-28800,28800,
134784,121,2018-09-01,0,28800,-28800,28800,
134785,121,2018-09-01,0,28800,-28800,28800,
134786,121,2018-09-01,0,28800,-28800,28800,
134787,121,2018-09-01,0,28800,-28800,28800,
134788,121,2018-09-01,0,28800,-28800,28800,
134789,121,2018-09-01,0,32400,-32400,32400,
134790,121,2018-09-01,0,28800,-28800,28800,
134791,32,2018-10-01,0,16800,-16800,16800,
134792,159,2018-10-01,0,31500,-31500,31500,
134793,159,2018-10-01,0,28800,-28800,28800,
134794,152,2018-09-01,0,28800,-28800,28800,
134795,152,2018-09-01,0,30600,-30600,30600,
134796,152,2018-09-01,0,36000,-36000,36000,
134797,152,2018-09-01,0,32400,-32400,32400,
134798,152,2018-09-01,0,18000,-18000,18000,
134799,152,2018-09-01,0,27000,-27000,27000,
134800,22,2018-10-01,0,28800,-28800,28800,
134801,22,2018-10-01,0,30600,-30600,30600,
134802,52,2018-09-01,0,18000,-18000,18000,
134803,52,2018-09-01,0,28800,-28800,28800,
134804,18,2018-10-01,0,1800,-1800,1800,
134805,110,2018-10-01,0,21600,-21600,21600,
134806,63,2018-10-01,0,22500,-22500,22500,
134807,53,2018-09-01,0,28800,-28800,28800,
134808,53,2018-09-01,0,28800,-28800,28800,
134809,53,2018-09-01,0,14400,-14400,14400,
134810,132,2018-10-01,0,28800,-28800,28800,
134811,74,2018-10-01,0,28800,-28800,28800,
134812,149,2018-10-01,0,28800,-28800,28800,
134813,4,2018-10-01,0,18000,-18000,18000,
134814,4,2018-10-01,0,30600,-30600,30600,
134815,170,2018-10-01,0,28800,-28800,28800,
134816,11,2018-10-01,0,27000,-27000,27000,
134817,167,2018-10-01,0,28800,-28800,28800,
134818,155,2018-10-01,0,32400,-32400,32400,
134819,145,2018-09-01,0,28800,-28800,28800,
134820,145,2018-10-01,0,29700,-29700,29700,
134821,168,2018-10-01,0,28800,-28800,28800,
134822,117,2018-10-01,0,34200,-34200,34200,
134823,68,2018-10-01,0,31500,-31500,31500,
134824,12,2018-10-01,0,35100,-35100,35100,
134825,160,2018-09-01,0,21600,-21600,21600,
134826,160,2018-10-01,0,36000,-36000,36000,
134827,134,2018-10-01,0,28800,-28800,28800,
134828,134,2018-10-01,0,28800,-28800,28800,
134829,169,2018-10-01,0,36000,-36000,36000,
134830,147,2018-10-01,0,28800,-28800,28800,
134831,160,2018-10-01,0,36000,-36000,36000,
134832,132,2018-10-01,0,28800,-28800,28800,
134833,163,2018-10-01,0,36000,-36000,36000,
134834,114,2018-10-01,0,29700,-29700,29700,
134835,152,2018-10-01,0,30600,-30600,30600,
134836,74,2018-10-01,0,28800,-28800,28800,
134837,110,2018-10-01,0,14400,-14400,14400,
134838,83,2018-09-01,0,28800,-28800,28800,
134839,83,2018-09-01,0,28800,-28800,28800,
134840,164,2018-10-01,0,28800,-28800,28800,
134841,83,2018-09-01,0,28800,-28800,28800,
134842,83,2018-09-01,0,28800,-28800,28800,
134843,83,2018-09-01,0,28800,-28800,28800,
134844,83,2018-09-01,0,28800,-28800,28800,
134845,98,2018-10-01,0,30600,-30600,30600,
134846,98,2018-10-01,0,28800,-28800,28800,
134847,98,2018-10-01,0,29700,-29700,29700,
134848,83,2018-09-01,0,28800,-28800,28800,
134849,11,2018-10-01,0,25200,-25200,25200,
134850,10,2018-10-01,0,15300,-15300,15300,
134851,10,2018-10-01,0,7200,-7200,7200,
134852,10,2018-10-01,0,9000,-9000,9000,
134853,52,2018-10-01,0,27000,-27000,27000,
134854,52,2018-10-01,0,13500,-13500,13500,
134855,150,2018-10-01,0,28800,-28800,28800,
134856,150,2018-10-01,0,28800,-28800,28800,
134857,112,2018-10-01,0,28800,-28800,28800,
134858,112,2018-10-01,0,28800,-28800,28800,
134859,163,2018-10-01,0,28800,-28800,28800,
134860,68,2018-10-01,0,29700,-29700,29700,
134861,147,2018-10-01,0,28800,-28800,28800,
134862,169,2018-10-01,0,23400,-23400,23400,
134863,152,2018-10-01,0,28800,-28800,28800,
134864,155,2018-10-01,0,29700,-29700,29700,
134865,170,2018-10-01,0,27900,-27900,27900,
134866,23,2018-10-01,0,28800,-28800,28800,
134867,23,2018-10-01,0,28800,-28800,28800,
134868,23,2018-10-01,0,36000,-36000,36000,
134869,23,2018-10-01,0,28800,-28800,28800,
134870,41,2018-10-01,0,21600,-21600,21600,
134871,41,2018-10-01,0,28800,-28800,28800,
134872,167,2018-10-01,0,28800,-28800,28800,
134873,168,2018-10-01,0,28800,-28800,28800,
134874,123,2018-10-01,0,28800,-28800,28800,
134875,123,2018-10-01,0,28800,-28800,28800,
134876,123,2018-10-01,0,28800,-28800,28800,
134877,134,2018-10-01,0,28800,-28800,28800,
134878,133,2018-10-01,0,28800,-28800,28800,
134879,133,2018-10-01,0,23400,-23400,23400,
134880,133,2018-10-01,0,27000,-27000,27000,
134881,133,2018-10-01,0,28800,-28800,28800,
134882,157,2018-10-01,0,28800,-28800,28800,
134883,157,2018-10-01,0,28800,-28800,28800,
134884,157,2018-10-01,0,28800,-28800,28800,
134885,157,2018-10-01,0,28800,-28800,28800,
134886,159,2018-10-01,0,28800,-28800,28800,
134887,159,2018-10-01,0,25200,-25200,25200,
134888,114,2018-10-01,0,31500,-31500,31500,
134889,164,2018-10-01,0,28800,-28800,28800,
134890,160,2018-10-01,0,34200,-34200,34200,
134891,35,2018-10-01,0,28800,-28800,28800,
134892,35,2018-10-01,0,34200,-34200,34200,
134893,35,2018-10-01,0,27000,-27000,27000,
134894,32,2018-10-01,0,28800,-28800,28800,
134895,32,2018-10-01,0,16800,-16800,16800,
134896,97,2018-10-01,0,36000,-36000,36000,
134897,97,2018-10-01,0,36000,-36000,36000,
134898,97,2018-10-01,0,36000,-36000,36000,
134935,32,2018-11-01,0,14400,-14400,14400,
134938,12,2018-10-01,0,36000,-36000,36000,
134939,98,2018-10-01,0,27900,-27900,27900,
134940,24,2018-10-01,0,25200,-25200,25200,
134941,24,2018-10-01,0,28800,-28800,28800,
134942,24,2018-10-01,0,36000,-36000,36000,
134943,24,2018-10-01,0,28800,-28800,28800,
134944,145,2018-10-01,0,16200,-16200,16200,
134945,145,2018-10-01,0,28800,-28800,28800,
134946,30,2018-10-01,0,27000,-27000,27000,
134947,30,2018-10-01,0,32400,-32400,32400,
134948,126,2018-10-01,0,28800,-28800,28800,
134949,10,2018-10-01,0,20700,-20700,20700,
134950,150,2018-10-01,0,27900,-27900,27900,
134951,110,2018-10-01,0,21600,-21600,21600,
134952,121,2018-10-01,0,28800,-28800,28800,
134953,121,2018-10-01,0,28800,-28800,28800,
134954,8,2018-10-01,0,24000,-24000,24000,
134955,163,2018-10-01,0,28800,-28800,28800,
134956,74,2018-10-01,0,28800,-28800,28800,
134957,132,2018-10-01,0,32400,-32400,32400,
134958,62,2018-10-01,0,23400,-23400,23400,
134959,117,2018-10-01,0,34200,-34200,34200,
134960,170,2018-10-01,0,28800,-28800,28800,
134961,149,2018-10-01,0,32400,-32400,32400,
134962,147,2018-10-01,0,28800,-28800,28800,
134963,15,2018-10-01,0,11700,-11700,11700,
134964,98,2018-10-01,0,27900,-27900,27900,
134965,98,2018-09-01,0,27000,-27000,27000,
134966,169,2018-10-01,0,28800,-28800,28800,
134967,4,2018-10-01,0,29700,-29700,29700,
134968,167,2018-10-01,0,28800,-28800,28800,
134969,4,2018-09-01,0,25200,-25200,25200,
134970,112,2018-10-01,0,28800,-28800,28800,
134971,41,2018-10-01,0,26100,-26100,26100,
134972,75,2018-10-01,0,28800,-28800,28800,
134973,154,2018-10-01,0,36000,-36000,36000,
134974,154,2018-10-01,0,36000,-36000,36000,
134975,154,2018-10-01,0,36000,-36000,36000,
134976,154,2018-10-01,0,36000,-36000,36000,
134977,154,2018-10-01,0,30600,-30600,30600,
134978,154,2018-10-01,0,36000,-36000,36000,
134979,24,2018-10-01,0,30600,-30600,30600,
134980,68,2018-10-01,0,30600,-30600,30600,
134981,63,2018-10-01,0,31500,-31500,31500,
134982,168,2018-10-01,0,28800,-28800,28800,
134983,7,2018-10-01,0,32400,-32400,32400,
134984,123,2018-10-01,0,30600,-30600,30600,
134985,12,2018-10-01,0,33300,-33300,33300,
134986,134,2018-10-01,0,28800,-28800,28800,
134995,37,2018-10-01,0,28800,-28800,28800,
134996,37,2018-09-01,0,18000,-18000,18000,
134997,37,2018-09-01,0,25200,-25200,25200,
134998,114,2018-10-01,0,30600,-30600,30600,
134999,11,2018-10-01,0,32400,-32400,32400,
135000,151,2018-10-01,0,30600,-30600,30600,
135001,11,2018-10-01,0,36000,-36000,36000,
135002,4,2018-10-01,0,30600,-30600,30600,
135003,32,2018-10-01,0,30600,-30600,30600,
135004,155,2018-10-01,0,30600,-30600,30600,
135005,72,2018-09-01,0,32400,-32400,32400,
135006,72,2018-09-01,0,32400,-32400,32400,
135007,72,2018-10-01,0,32400,-32400,32400,
135012,18,2018-09-01,0,3600,-3600,3600,
135013,135,2018-10-01,0,5400,-5400,5400,
135014,115,2018-09-01,0,28800,-28800,28800,
135015,115,2018-09-01,0,32400,-32400,32400,
135016,115,2018-09-01,0,25200,-25200,25200,
135017,115,2018-09-01,0,28800,-28800,28800,
135018,159,2018-10-01,0,32100,-32100,32100,
135019,159,2018-10-01,0,27000,-27000,27000,
135023,24,2018-10-01,0,28800,-28800,28800,
135024,164,2018-10-01,0,28800,-28800,28800,
135025,160,2018-10-01,0,28800,-28800,28800,
135026,15,2018-10-01,0,14400,-14400,14400,
135027,152,2018-10-01,0,30600,-30600,30600,
135028,63,2018-10-01,0,21600,-21600,21600,
135029,126,2018-10-01,0,27900,-27900,27900,
135030,18,2018-10-01,0,27900,-27900,27900,
135031,8,2018-10-01,0,24000,-24000,24000,
135032,110,2018-10-01,0,25200,-25200,25200,
135033,74,2018-10-01,0,28800,-28800,28800,
135034,150,2018-10-01,0,28800,-28800,28800,
135035,170,2018-10-01,0,28800,-28800,28800,
135036,149,2018-10-01,0,30600,-30600,30600,
135037,163,2018-10-01,0,29700,-29700,29700,
135038,41,2018-10-01,0,25200,-25200,25200,
135039,62,2018-10-01,0,23400,-23400,23400,
135040,68,2018-10-01,0,32400,-32400,32400,
135041,155,2018-10-01,0,30600,-30600,30600,
135042,97,2018-10-01,0,23400,-23400,23400,
135043,147,2018-10-01,0,28800,-28800,28800,
135044,169,2018-10-01,0,29700,-29700,29700,
135045,98,2018-10-01,0,27900,-27900,27900,
135046,167,2018-10-01,0,28800,-28800,28800,
135047,135,2018-10-01,0,27000,-27000,27000,
135048,22,2018-10-01,0,23400,-23400,23400,
135049,22,2018-10-01,0,19800,-19800,19800,
135050,37,2018-10-01,0,17100,-17100,17100,
135051,22,2018-10-01,0,36000,-36000,36000,
135052,37,2018-10-01,0,21600,-21600,21600,
135053,117,2018-10-01,0,34200,-34200,34200,
135054,112,2018-10-01,0,28800,-28800,28800,
135055,134,2018-10-01,0,28800,-28800,28800,
135056,168,2018-10-01,0,28800,-28800,28800,
135057,7,2018-10-01,0,31500,-31500,31500,
135058,123,2018-10-01,0,28800,-28800,28800,
135059,154,2018-10-01,0,36000,-36000,36000,
135060,75,2018-10-01,0,28800,-28800,28800,
135061,12,2018-10-01,0,36000,-36000,36000,
135062,133,2018-10-01,0,28800,-28800,28800,
135063,133,2018-10-01,0,33300,-33300,33300,
135064,114,2018-10-01,0,31500,-31500,31500,
135065,151,2018-10-01,0,28800,-28800,28800,
135066,160,2018-10-01,0,32400,-32400,32400,
135067,53,2018-10-01,0,28800,-28800,28800,
135068,53,2018-10-01,0,28800,-28800,28800,
135069,53,2018-10-01,0,28800,-28800,28800,
135070,53,2018-10-01,0,28800,-28800,28800,
135071,53,2018-10-01,0,28800,-28800,28800,
135072,53,2018-10-01,0,28800,-28800,28800,
135073,11,2018-10-01,0,28800,-28800,28800,
135074,132,2018-10-01,0,32400,-32400,32400,
135075,132,2018-10-01,0,32400,-32400,32400,
135076,24,2018-10-01,0,28800,-28800,28800,
135077,35,2018-10-01,0,25200,-25200,25200,
135078,135,2018-10-01,0,21600,-21600,21600,
135079,135,2018-10-01,0,21600,-21600,21600,
135080,23,2018-10-01,0,28800,-28800,28800,
135081,23,2018-10-01,0,28800,-28800,28800,
135082,157,2018-10-01,0,28800,-28800,28800,
135083,157,2018-10-01,0,28800,-28800,28800,
135084,157,2018-10-01,0,28800,-28800,28800,
135085,15,2018-10-01,0,15300,-15300,15300,
135086,126,2018-10-01,0,32400,-32400,32400,
135087,4,2018-10-01,0,28800,-28800,28800,
135088,62,2018-10-01,0,19800,-19800,19800,
135130,30,2018-10-01,0,25200,-25200,25200,
135131,30,2018-10-01,0,14400,-14400,14400,
135133,117,2018-10-01,0,30600,-30600,30600,
135134,124,2018-07-01,0,28800,-28800,28800,
135135,124,2018-07-01,0,28800,-28800,28800,
135136,124,2018-07-01,0,29700,-29700,29700,
135137,124,2018-07-01,0,27900,-27900,27900,
135138,124,2018-07-01,0,28800,-28800,28800,
135139,124,2018-07-01,0,28800,-28800,28800,
135140,124,2018-07-01,0,28800,-28800,28800,
135141,124,2018-07-01,0,28800,-28800,28800,
135142,124,2018-07-01,0,26100,-26100,26100,
135143,124,2018-07-01,0,27900,-27900,27900,
