du_id,month,entity_code,nx
193,2025-02-01,2016,3
193,2025-02-01,2017,4
193,2025-03-01,2016,2
193,2025-03-01,2017,4
193,2025-04-01,2016,5
193,2025-04-01,2017,3
193,2025-05-01,2016,3
193,2025-05-01,2017,2
195,2019-10-01,2017,3
195,2019-11-01,2017,3
197,2020-06-01,2017,3
197,2020-07-01,2017,3
198,2019-12-01,2017,2
198,2020-01-01,2017,3
198,2020-02-01,2017,3
198,2020-03-01,2017,3
198,2020-04-01,2017,2
198,2020-05-01,2017,2
198,2020-06-01,2017,2
198,2020-07-01,2017,2
198,2020-08-01,2017,2
198,2020-09-01,2017,2
198,2020-10-01,2017,2
198,2020-11-01,2017,4
198,2020-12-01,2017,2
198,2021-01-01,2017,3
198,2021-02-01,2017,5
198,2021-03-01,2017,3
198,2021-04-01,2017,3
198,2021-05-01,2017,3
198,2021-06-01,2017,3
198,2021-07-01,2017,2
198,2021-08-01,2017,3
198,2021-09-01,2017,3
198,2021-10-01,2016,2
198,2021-11-01,2016,2
198,2022-01-01,2016,3
198,2022-02-01,2016,3
198,2022-03-01,2016,2
198,2022-04-01,2016,2
198,2022-05-01,2016,2
198,2022-06-01,2016,3
198,2022-07-01,2016,2
198,2022-08-01,2016,3
198,2022-09-01,2016,3
198,2022-10-01,2016,2
198,2022-12-01,2016,2
198,2023-01-01,2016,3
198,2023-02-01,2016,3
198,2023-03-01,2016,3
198,2023-04-01,2016,3
198,2023-05-01,2016,3
198,2023-11-01,2016,2
198,2024-01-01,2017,3
198,2024-02-01,2017,3
198,2024-03-01,2017,5
198,2024-04-01,2017,3
198,2024-05-01,2017,2
198,2024-06-01,2017,6
198,2024-07-01,2017,6
198,2024-08-01,2017,6
198,2024-09-01,2017,7
198,2024-10-01,2017,6
198,2024-11-01,2017,5
198,2024-12-01,2017,3
199,2020-02-01,2017,2
199,2020-03-01,2017,3
199,2020-10-01,2017,2
199,2020-12-01,2017,2
199,2021-02-01,2017,2
200,2020-01-01,2017,6
200,2020-02-01,2017,6
200,2020-03-01,2017,2
203,2020-02-01,2017,10
203,2020-03-01,2017,6
203,2020-04-01,2017,10
203,2020-05-01,2017,7
203,2020-06-01,2017,8
203,2020-07-01,2017,6
203,2020-08-01,2017,3
203,2020-09-01,2017,6
203,2020-10-01,2017,9
203,2020-11-01,2017,9
203,2020-12-01,2017,8
203,2021-01-01,2017,6
203,2021-02-01,2017,7
203,2021-03-01,2017,7
203,2021-04-01,2017,7
203,2021-05-01,2017,9
203,2021-06-01,2017,8
203,2021-07-01,2017,7
203,2021-08-01,2017,5
203,2021-09-01,2017,7
203,2021-10-01,2017,7
203,2021-11-01,2017,8
203,2021-12-01,2017,9
203,2022-01-01,2017,3
203,2022-02-01,2017,3
203,2022-03-01,2017,3
203,2022-04-01,2017,3
203,2022-05-01,2017,3
203,2022-06-01,2017,3
203,2022-07-01,2017,3
203,2022-08-01,2017,3
203,2022-09-01,2017,5
203,2022-10-01,2017,3
203,2022-11-01,2017,4
203,2022-12-01,2017,4
203,2023-01-01,2017,8
203,2023-02-01,2017,9
203,2023-03-01,2017,11
203,2023-04-01,2017,6
203,2023-05-01,2017,7
203,2023-06-01,2017,7
203,2023-07-01,2017,8
203,2023-08-01,2017,6
203,2023-09-01,2017,8
203,2023-10-01,2017,3
203,2023-11-01,2017,4
203,2023-12-01,2017,5
203,2024-01-01,2017,2
204,2020-03-01,2017,3
204,2020-04-01,2017,2
204,2020-05-01,2017,2
204,2020-06-01,2017,2
204,2020-07-01,2017,2
204,2020-08-01,2017,2
204,2020-09-01,2017,2
204,2020-10-01,2017,5
204,2020-11-01,2017,3
204,2020-12-01,2017,3
204,2021-02-01,2017,2
204,2021-03-01,2017,3
204,2021-04-01,2017,3
204,2021-05-01,2017,3
204,2021-06-01,2017,3
204,2021-07-01,2017,3
204,2021-08-01,2017,2
204,2021-09-01,2017,3
204,2021-10-01,2017,3
204,2021-11-01,2017,4
204,2021-12-01,2017,3
204,2022-01-01,2017,2
204,2022-02-01,2017,2
204,2022-03-01,2017,2
204,2022-04-01,2017,3
204,2022-05-01,2017,2
204,2022-06-01,2017,2
204,2022-08-01,2017,4
204,2022-09-01,2017,3
204,2022-10-01,2017,2
204,2022-11-01,2017,2
204,2022-12-01,2017,2
204,2023-01-01,2017,2
204,2023-02-01,2017,3
204,2023-03-01,2017,3
204,2023-04-01,2017,2
204,2023-05-01,2017,4
204,2023-06-01,2017,4
204,2023-07-01,2017,3
204,2023-08-01,2017,3
204,2023-09-01,2017,4
204,2023-10-01,2017,2
204,2023-11-01,2017,3
204,2023-12-01,2017,3
204,2024-01-01,2017,4
204,2024-02-01,2017,4
204,2024-03-01,2017,5
204,2024-04-01,2017,3
204,2024-05-01,2017,3
204,2024-06-01,2017,4
204,2024-07-01,2017,3
204,2024-08-01,2017,3
204,2024-09-01,2017,3
204,2024-10-01,2017,4
204,2024-11-01,2017,3
205,2020-02-01,2017,4
205,2020-03-01,2017,4
205,2020-04-01,2017,4
206,2020-03-01,2016,5
206,2020-03-01,2017,6
206,2020-04-01,2016,5
206,2020-04-01,2017,6
206,2020-05-01,2016,5
206,2020-05-01,2017,5
206,2020-06-01,2016,5
206,2020-06-01,2017,5
206,2020-07-01,2016,5
206,2020-07-01,2017,6
206,2020-08-01,2016,5
206,2020-08-01,2017,6
206,2020-09-01,2016,5
206,2020-09-01,2017,6
206,2020-10-01,2016,5
206,2020-10-01,2017,6
206,2020-11-01,2016,5
206,2020-11-01,2017,6
206,2020-12-01,2016,4
206,2021-01-01,2016,5
206,2021-01-01,2017,6
206,2021-02-01,2016,5
206,2021-02-01,2017,6
206,2021-03-01,2016,5
206,2021-03-01,2017,4
206,2021-04-01,2016,4
206,2021-04-01,2017,6
206,2021-06-01,2016,4
206,2021-06-01,2017,6
206,2021-07-01,2016,6
206,2021-07-01,2017,6
206,2021-08-01,2016,6
206,2021-08-01,2017,6
206,2021-09-01,2016,6
206,2021-09-01,2017,6
206,2021-10-01,2016,5
206,2021-10-01,2017,6
206,2021-11-01,2016,5
206,2021-11-01,2017,6
206,2021-12-01,2016,4
206,2021-12-01,2017,4
206,2022-01-01,2016,5
206,2022-01-01,2017,5
206,2022-02-01,2016,5
206,2022-02-01,2017,6
206,2022-03-01,2016,5
206,2022-03-01,2017,6
206,2022-04-01,2016,5
206,2022-04-01,2017,5
206,2022-05-01,2016,5
206,2022-05-01,2017,6
206,2022-06-01,2016,5
206,2022-06-01,2017,6
206,2022-07-01,2016,5
206,2022-07-01,2017,6
206,2022-08-01,2016,5
206,2022-08-01,2017,6
206,2022-09-01,2016,6
206,2022-09-01,2017,6
206,2022-10-01,2016,4
206,2022-10-01,2017,4
206,2022-11-01,2016,2
206,2022-11-01,2017,2
206,2022-12-01,2016,3
206,2023-01-01,2016,3
206,2023-01-01,2017,3
206,2023-02-01,2016,4
206,2023-02-01,2017,4
206,2023-03-01,2016,2
206,2023-03-01,2017,4
206,2023-04-01,2017,5
206,2023-05-01,2016,4
206,2023-05-01,2017,4
206,2023-06-01,2016,2
206,2023-06-01,2017,4
206,2023-07-01,2016,2
206,2023-07-01,2017,4
206,2023-08-01,2016,2
206,2023-08-01,2017,4
206,2023-09-01,2017,5
206,2023-10-01,2016,2
206,2023-10-01,2017,4
206,2023-11-01,2016,3
206,2023-11-01,2017,4
206,2023-12-01,2016,2
206,2023-12-01,2017,4
206,2024-01-01,2016,3
206,2024-01-01,2017,5
206,2024-02-01,2016,3
206,2024-02-01,2017,6
206,2024-03-01,2016,3
206,2024-03-01,2017,5
206,2024-04-01,2016,3
206,2024-04-01,2017,4
206,2024-05-01,2016,3
206,2024-05-01,2017,5
206,2024-06-01,2016,3
206,2024-06-01,2017,5
206,2024-07-01,2016,3
206,2024-07-01,2017,5
206,2024-08-01,2016,3
206,2024-08-01,2017,4
206,2024-09-01,2016,3
206,2024-09-01,2017,5
206,2024-10-01,2016,3
206,2024-10-01,2017,5
206,2024-11-01,2016,3
206,2024-11-01,2017,5
206,2024-12-01,2017,5
206,2025-01-01,2016,3
206,2025-01-01,2017,7
206,2025-02-01,2016,3
206,2025-02-01,2017,5
206,2025-03-01,2016,4
206,2025-03-01,2017,6
206,2025-04-01,2016,4
206,2025-04-01,2017,5
206,2025-05-01,2016,4
206,2025-05-01,2017,3
206,2025-06-01,2016,4
206,2025-06-01,2017,6
207,2020-02-01,2017,2
207,2020-03-01,2017,2
207,2020-04-01,2017,2
207,2020-05-01,2017,2
207,2020-06-01,2017,2
207,2020-07-01,2017,2
207,2020-08-01,2017,2
207,2020-09-01,2017,2
207,2020-10-01,2017,2
207,2020-11-01,2017,2
207,2020-12-01,2017,2
207,2021-05-01,2017,2
207,2021-06-01,2017,2
210,2021-07-01,2016,2
210,2021-11-01,2016,2
212,2020-08-01,2017,5
212,2020-09-01,2017,7
212,2020-10-01,2017,5
212,2020-11-01,2017,6
212,2020-12-01,2017,7
212,2021-01-01,2017,11
212,2021-02-01,2017,10
212,2021-03-01,2017,10
212,2021-04-01,2017,10
212,2021-05-01,2017,8
212,2021-06-01,2017,7
212,2021-07-01,2017,10
212,2021-08-01,2017,10
212,2021-09-01,2017,10
212,2021-10-01,2017,10
212,2021-11-01,2017,10
212,2021-12-01,2017,6
212,2022-01-01,2017,8
212,2022-02-01,2017,8
212,2022-03-01,2017,7
212,2022-04-01,2017,6
212,2022-05-01,2017,7
212,2022-06-01,2017,6
212,2022-07-01,2017,4
213,2020-08-01,2017,6
213,2020-09-01,2017,6
213,2020-10-01,2017,6
213,2020-11-01,2017,6
213,2020-12-01,2017,6
213,2021-01-01,2017,4
213,2021-02-01,2017,4
213,2021-03-01,2017,4
213,2021-04-01,2017,6
213,2021-05-01,2017,7
213,2021-06-01,2017,4
213,2021-07-01,2017,5
213,2021-08-01,2017,7
213,2021-09-01,2017,9
213,2022-04-01,2016,2
213,2022-05-01,2016,3
213,2022-06-01,2016,3
213,2022-07-01,2016,3
213,2022-08-01,2016,3
213,2022-09-01,2016,3
213,2022-10-01,2016,3
213,2022-11-01,2016,4
213,2023-01-01,2017,4
213,2023-02-01,2017,3
213,2023-03-01,2016,3
213,2023-03-01,2017,2
213,2023-04-01,2016,3
213,2023-04-01,2017,2
213,2023-05-01,2016,3
213,2023-05-01,2017,2
213,2023-06-01,2016,3
213,2023-06-01,2017,4
213,2023-07-01,2016,3
213,2023-07-01,2017,2
213,2023-08-01,2016,3
213,2023-08-01,2017,3
213,2023-09-01,2016,2
213,2023-09-01,2017,3
213,2023-10-01,2016,3
213,2023-10-01,2017,2
213,2023-11-01,2016,3
213,2023-11-01,2017,3
213,2023-12-01,2016,3
213,2023-12-01,2017,3
213,2024-01-01,2016,2
213,2024-01-01,2017,3
213,2024-02-01,2016,2
213,2024-02-01,2017,2
213,2024-03-01,2016,2
213,2024-03-01,2017,4
213,2024-04-01,2016,2
213,2024-04-01,2017,4
213,2024-05-01,2016,2
213,2024-05-01,2017,4
213,2024-06-01,2016,2
213,2024-06-01,2017,4
213,2024-07-01,2016,2
213,2024-07-01,2017,4
213,2024-08-01,2016,2
213,2024-08-01,2017,3
213,2024-09-01,2016,2
213,2024-09-01,2017,4
213,2024-10-01,2017,3
213,2024-11-01,2016,2
213,2024-11-01,2017,4
213,2024-12-01,2016,2
213,2024-12-01,2017,3
213,2025-01-01,2017,3
213,2025-02-01,2016,2
213,2025-02-01,2017,3
213,2025-03-01,2016,2
213,2025-03-01,2017,3
213,2025-04-01,2016,2
213,2025-04-01,2017,3
213,2025-05-01,2016,2
213,2025-05-01,2017,3
214,2020-09-01,2017,3
214,2020-10-01,2017,3
214,2020-11-01,2017,3
214,2020-12-01,2017,3
214,2021-01-01,2017,3
214,2021-02-01,2017,3
215,2020-10-01,2016,6
215,2020-11-01,2016,6
215,2020-12-01,2016,5
215,2021-01-01,2016,6
215,2021-02-01,2016,6
215,2021-03-01,2016,4
215,2021-04-01,2017,5
215,2021-05-01,2017,4
215,2021-06-01,2017,6
215,2021-07-01,2017,6
215,2021-09-01,2017,5
215,2021-10-01,2016,3
215,2021-11-01,2016,3
215,2021-12-01,2016,2
215,2022-01-01,2016,3
215,2022-02-01,2016,3
215,2022-04-01,2017,3
215,2022-05-01,2017,2
215,2022-06-01,2016,2
215,2022-06-01,2017,2
215,2022-07-01,2016,2
215,2022-07-01,2017,2
215,2022-08-01,2016,2
215,2022-08-01,2017,2
215,2022-09-01,2016,2
215,2022-09-01,2017,2
215,2022-10-01,2016,2
215,2022-11-01,2017,3
215,2023-01-01,2017,5
215,2023-02-01,2017,4
215,2023-03-01,2017,5
215,2023-04-01,2017,2
215,2023-05-01,2017,6
215,2023-06-01,2017,4
215,2023-07-01,2017,5
216,2020-10-01,2017,2
216,2020-11-01,2017,2
216,2020-12-01,2017,2
216,2021-01-01,2017,3
216,2021-02-01,2017,3
216,2021-03-01,2017,2
216,2021-04-01,2017,2
216,2021-07-01,2017,2
216,2021-09-01,2017,3
216,2021-10-01,2016,3
216,2021-10-01,2017,2
216,2021-11-01,2016,2
216,2021-12-01,2016,2
216,2021-12-01,2017,2
216,2022-01-01,2016,2
216,2022-02-01,2016,3
216,2022-02-01,2017,2
216,2022-03-01,2016,3
216,2022-04-01,2016,3
216,2022-05-01,2016,4
216,2022-06-01,2016,5
216,2022-07-01,2016,5
216,2022-08-01,2016,4
216,2022-09-01,2016,3
216,2022-09-01,2017,2
216,2022-10-01,2016,5
216,2022-10-01,2017,2
216,2022-11-01,2016,4
216,2022-11-01,2017,2
216,2022-12-01,2016,5
216,2023-01-01,2016,3
216,2023-02-01,2016,3
216,2023-02-01,2017,2
216,2023-03-01,2016,3
216,2023-03-01,2017,2
216,2023-04-01,2016,3
216,2023-04-01,2017,3
216,2023-05-01,2016,3
216,2023-05-01,2017,3
216,2023-06-01,2016,4
216,2023-06-01,2017,2
216,2023-07-01,2016,3
216,2023-07-01,2017,2
216,2023-08-01,2016,4
216,2023-08-01,2017,2
216,2023-09-01,2016,2
216,2023-09-01,2017,2
216,2023-10-01,2016,2
216,2023-10-01,2017,2
217,2020-11-01,2016,2
217,2020-12-01,2016,2
217,2021-02-01,2016,3
217,2021-02-01,2017,2
217,2021-03-01,2016,6
217,2021-04-01,2016,6
217,2021-04-01,2017,2
217,2021-05-01,2016,6
217,2021-05-01,2017,2
217,2021-06-01,2016,8
217,2021-07-01,2016,2
217,2021-08-01,2016,8
217,2021-09-01,2016,6
217,2021-10-01,2016,4
217,2021-10-01,2017,2
217,2021-11-01,2016,2
217,2021-11-01,2017,3
217,2021-12-01,2016,3
217,2022-01-01,2016,3
217,2022-02-01,2016,3
217,2022-03-01,2016,3
217,2022-04-01,2016,3
217,2022-05-01,2016,2
217,2022-06-01,2016,2
218,2020-11-01,2017,2
218,2020-12-01,2017,2
218,2021-02-01,2017,4
218,2021-03-01,2017,4
218,2021-05-01,2017,3
218,2021-06-01,2017,6
218,2021-07-01,2017,6
218,2021-08-01,2017,6
218,2021-09-01,2017,3
218,2021-10-01,2017,3
218,2021-11-01,2017,4
218,2021-12-01,2017,3
218,2022-01-01,2017,4
218,2022-02-01,2017,5
218,2022-03-01,2017,5
218,2022-04-01,2017,4
218,2022-05-01,2017,2
218,2022-06-01,2017,4
218,2022-07-01,2017,3
218,2022-08-01,2017,3
218,2022-09-01,2017,2
218,2022-10-01,2017,3
219,2021-04-01,2016,6
219,2021-05-01,2016,6
219,2021-06-01,2016,6
219,2021-07-01,2016,7
219,2021-08-01,2016,6
219,2021-09-01,2016,6
219,2021-10-01,2016,6
219,2021-11-01,2016,6
219,2021-12-01,2016,5
219,2022-01-01,2016,7
219,2022-02-01,2016,6
219,2022-03-01,2016,6
219,2022-04-01,2016,8
219,2022-05-01,2016,8
219,2022-06-01,2016,8
219,2022-07-01,2016,8
219,2022-08-01,2016,8
219,2022-09-01,2016,8
219,2022-10-01,2016,6
219,2022-11-01,2016,6
219,2022-12-01,2016,6
219,2023-01-01,2016,12
219,2023-02-01,2016,12
219,2023-03-01,2016,13
219,2023-04-01,2016,13
219,2023-05-01,2016,9
219,2023-06-01,2016,12
219,2023-07-01,2016,12
219,2023-08-01,2016,12
219,2023-09-01,2016,5
220,2021-04-01,2016,2
220,2021-05-01,2016,2
220,2021-06-01,2016,2
220,2021-07-01,2016,2
220,2021-08-01,2016,2
220,2021-09-01,2016,2
220,2021-11-01,2016,2
220,2022-01-01,2016,5
220,2022-02-01,2016,7
220,2022-03-01,2016,6
220,2022-04-01,2016,6
220,2022-05-01,2016,4
220,2022-06-01,2016,5
220,2022-07-01,2016,4
220,2022-08-01,2016,3
220,2022-09-01,2016,5
220,2022-10-01,2016,5
220,2022-11-01,2016,4
220,2022-12-01,2016,5
220,2023-01-01,2016,4
220,2023-02-01,2016,6
220,2023-03-01,2016,7
220,2023-04-01,2016,6
220,2023-05-01,2016,6
220,2023-06-01,2016,6
220,2023-07-01,2016,7
220,2023-08-01,2016,5
220,2023-09-01,2016,6
220,2023-10-01,2016,4
220,2023-11-01,2016,5
220,2023-12-01,2016,4
220,2024-01-01,2016,2
220,2024-02-01,2016,3
220,2024-05-01,2017,2
220,2024-09-01,2017,2
221,2021-02-01,2016,2
221,2021-02-01,2017,2
221,2021-03-01,2016,2
221,2021-03-01,2017,2
221,2021-04-01,2016,2
221,2021-04-01,2017,2
221,2021-05-01,2016,3
221,2021-05-01,2017,3
221,2021-06-01,2016,3
221,2021-06-01,2017,3
221,2021-07-01,2016,3
221,2021-07-01,2017,3
221,2021-08-01,2016,3
221,2021-08-01,2017,4
221,2021-09-01,2016,3
221,2021-09-01,2017,2
221,2021-10-01,2016,2
221,2021-10-01,2017,3
221,2021-11-01,2016,3
221,2022-01-01,2016,3
221,2022-01-01,2017,2
221,2022-02-01,2016,4
221,2022-02-01,2017,2
221,2022-03-01,2016,4
221,2022-04-01,2016,3
221,2022-04-01,2017,2
221,2022-05-01,2016,3
221,2022-05-01,2017,2
221,2022-06-01,2016,4
221,2022-06-01,2017,2
221,2022-07-01,2016,4
221,2022-08-01,2016,3
221,2022-09-01,2016,3
221,2022-09-01,2017,2
221,2022-10-01,2016,4
221,2022-10-01,2017,2
221,2022-11-01,2017,2
221,2022-12-01,2016,4
221,2022-12-01,2017,2
222,2021-02-01,2016,3
222,2021-03-01,2016,5
222,2021-04-01,2016,5
222,2021-05-01,2016,5
222,2021-06-01,2016,6
222,2021-07-01,2016,4
222,2021-08-01,2016,3
222,2021-09-01,2016,4
222,2021-10-01,2016,5
222,2021-11-01,2016,4
222,2021-12-01,2016,3
222,2022-01-01,2016,2
222,2022-02-01,2016,2
222,2022-03-01,2016,3
222,2022-04-01,2016,2
222,2022-05-01,2016,3
224,2021-02-01,2016,2
224,2021-05-01,2016,3
224,2021-06-01,2016,2
224,2021-07-01,2016,2
224,2021-08-01,2016,4
224,2021-09-01,2016,4
224,2021-10-01,2016,2
224,2021-11-01,2016,3
224,2021-12-01,2016,3
224,2022-01-01,2016,3
224,2022-02-01,2016,2
224,2022-03-01,2016,5
224,2022-04-01,2016,2
224,2022-05-01,2016,2
224,2022-06-01,2016,4
224,2022-07-01,2016,3
224,2022-08-01,2016,2
224,2022-09-01,2016,2
224,2022-10-01,2016,2
224,2022-11-01,2016,3
224,2022-12-01,2016,4
224,2023-01-01,2016,4
224,2023-02-01,2016,4
224,2023-03-01,2016,4
224,2023-04-01,2016,3
224,2023-05-01,2016,4
224,2023-06-01,2016,3
224,2023-07-01,2016,4
224,2023-08-01,2016,3
224,2023-09-01,2016,5
224,2023-10-01,2016,4
224,2023-11-01,2016,4
224,2023-12-01,2016,3
224,2024-01-01,2016,4
224,2024-02-01,2016,5
224,2024-03-01,2016,4
224,2024-04-01,2016,4
224,2024-05-01,2016,3
224,2024-06-01,2016,2
224,2024-07-01,2017,4
224,2024-08-01,2017,4
224,2024-09-01,2017,6
224,2024-12-01,2017,2
224,2025-01-01,2017,6
224,2025-02-01,2017,10
224,2025-03-01,2017,10
224,2025-04-01,2017,8
225,2021-02-01,2017,5
225,2021-03-01,2016,3
225,2021-03-01,2017,5
225,2021-04-01,2016,3
225,2021-04-01,2017,5
225,2021-05-01,2016,3
225,2021-05-01,2017,5
225,2021-06-01,2016,3
225,2021-06-01,2017,5
225,2021-07-01,2016,3
225,2021-07-01,2017,5
225,2021-08-01,2016,3
225,2021-08-01,2017,5
225,2021-09-01,2016,3
225,2021-09-01,2017,5
225,2021-10-01,2016,2
225,2021-10-01,2017,4
225,2021-11-01,2016,2
225,2021-11-01,2017,4
225,2021-12-01,2016,2
225,2021-12-01,2017,6
225,2022-07-01,2016,2
225,2022-07-01,2017,2
225,2022-08-01,2016,3
225,2022-09-01,2016,3
225,2022-10-01,2016,3
225,2022-11-01,2016,3
225,2022-12-01,2016,2
225,2023-01-01,2016,4
225,2023-02-01,2016,4
225,2023-03-01,2016,4
225,2023-04-01,2016,4
225,2023-04-01,2017,2
225,2023-05-01,2016,4
225,2023-05-01,2017,2
225,2023-06-01,2016,4
225,2023-06-01,2017,2
225,2023-07-01,2016,6
225,2023-07-01,2017,3
225,2023-08-01,2016,7
225,2023-08-01,2017,2
225,2023-09-01,2016,7
225,2023-10-01,2016,8
225,2023-10-01,2017,2
225,2023-11-01,2016,5
225,2023-11-01,2017,2
225,2023-12-01,2016,7
225,2023-12-01,2017,2
225,2024-01-01,2016,5
225,2024-02-01,2016,5
225,2024-03-01,2016,4
225,2024-04-01,2016,5
225,2024-05-01,2017,2
225,2024-07-01,2017,4
225,2024-08-01,2017,5
225,2024-09-01,2017,2
225,2024-10-01,2017,2
225,2025-01-01,2017,2
225,2025-02-01,2017,2
225,2025-03-01,2017,2
225,2025-04-01,2017,2
227,2021-04-01,2017,2
227,2021-05-01,2017,2
227,2021-06-01,2017,2
227,2021-07-01,2017,2
227,2021-08-01,2017,2
227,2021-09-01,2017,2
227,2021-10-01,2017,2
227,2021-11-01,2017,2
227,2021-12-01,2017,2
227,2022-02-01,2017,2
227,2022-03-01,2017,2
227,2022-04-01,2017,2
227,2022-05-01,2017,2
227,2022-06-01,2017,2
227,2022-07-01,2017,2
227,2022-08-01,2017,3
227,2022-09-01,2017,2
227,2023-01-01,2016,2
227,2023-02-01,2016,2
227,2023-03-01,2016,2
227,2023-04-01,2016,2
227,2023-05-01,2016,3
227,2023-06-01,2016,3
227,2023-07-01,2016,3
227,2023-08-01,2016,3
227,2023-09-01,2016,3
227,2023-10-01,2016,3
227,2023-11-01,2016,3
227,2023-12-01,2016,3
227,2024-01-01,2016,3
227,2024-02-01,2016,2
227,2024-03-01,2017,4
227,2024-04-01,2017,3
227,2024-05-01,2017,3
227,2024-06-01,2017,3
227,2024-07-01,2017,3
227,2024-08-01,2017,2
227,2024-09-01,2017,3
227,2024-10-01,2017,2
227,2024-11-01,2017,4
227,2024-12-01,2017,4
227,2025-01-01,2017,3
227,2025-02-01,2017,3
227,2025-03-01,2017,3
227,2025-04-01,2017,2
227,2025-05-01,2017,3
227,2025-06-01,2017,2
228,2021-04-01,2016,6
228,2021-05-01,2016,6
228,2021-06-01,2016,6
228,2021-07-01,2016,6
228,2021-08-01,2016,6
228,2021-09-01,2017,5
228,2021-10-01,2017,5
228,2021-11-01,2017,3
228,2021-12-01,2017,4
228,2022-01-01,2016,4
228,2022-02-01,2016,5
228,2022-03-01,2016,5
228,2022-04-01,2016,4
228,2022-05-01,2016,2
228,2022-06-01,2016,2
228,2022-07-01,2017,5
228,2022-08-01,2017,4
228,2022-09-01,2017,5
228,2022-10-01,2017,5
228,2022-11-01,2017,5
228,2022-12-01,2017,4
228,2023-01-01,2017,6
228,2023-02-01,2017,9
228,2023-03-01,2017,9
228,2023-04-01,2017,9
228,2023-05-01,2017,3
228,2023-06-01,2017,9
228,2023-07-01,2017,5
228,2023-08-01,2017,6
228,2023-09-01,2017,5
228,2023-10-01,2017,4
228,2023-11-01,2017,3
228,2023-12-01,2017,3
228,2024-01-01,2017,7
228,2024-02-01,2017,5
228,2024-03-01,2017,6
228,2024-04-01,2017,6
228,2024-05-01,2017,6
228,2024-06-01,2016,2
228,2024-07-01,2016,2
228,2024-08-01,2016,2
228,2024-09-01,2016,2
228,2024-10-01,2016,2
228,2024-11-01,2016,2
228,2024-12-01,2016,2
229,2021-05-01,2016,4
229,2021-06-01,2016,4
229,2021-07-01,2016,4
229,2021-08-01,2016,4
229,2021-09-01,2017,3
229,2021-10-01,2017,3
229,2021-11-01,2017,5
229,2021-12-01,2017,2
229,2022-01-01,2017,4
229,2022-02-01,2017,5
229,2022-03-01,2017,5
229,2022-04-01,2017,5
229,2022-05-01,2017,2
229,2022-06-01,2017,2
229,2022-07-01,2017,2
230,2021-05-01,2017,4
230,2021-06-01,2017,3
230,2021-07-01,2017,4
230,2021-08-01,2017,4
230,2021-09-01,2017,3
230,2021-10-01,2017,4
230,2021-11-01,2017,3
230,2021-12-01,2017,5
230,2022-01-01,2017,3
230,2022-02-01,2017,3
230,2022-03-01,2017,3
230,2022-04-01,2017,3
230,2022-05-01,2017,5
230,2022-06-01,2017,5
230,2022-07-01,2017,2
230,2022-08-01,2017,3
230,2022-09-01,2017,5
230,2022-10-01,2017,5
230,2022-11-01,2017,5
230,2022-12-01,2017,2
230,2023-01-01,2017,4
230,2023-02-01,2017,4
230,2023-03-01,2017,5
230,2023-04-01,2017,4
230,2023-05-01,2017,6
230,2023-06-01,2017,4
230,2023-07-01,2017,3
230,2023-08-01,2017,3
230,2023-09-01,2016,2
230,2023-10-01,2016,2
230,2023-11-01,2016,2
230,2023-12-01,2016,2
230,2024-01-01,2016,2
230,2024-02-01,2016,2
230,2024-03-01,2016,2
230,2024-04-01,2016,3
230,2024-06-01,2017,4
230,2024-07-01,2017,5
230,2024-08-01,2017,6
230,2024-09-01,2017,3
230,2024-10-01,2017,3
230,2025-04-01,2017,2
231,2021-04-01,2017,3
231,2021-05-01,2017,3
231,2021-06-01,2017,3
231,2021-07-01,2017,5
231,2021-08-01,2017,5
231,2021-09-01,2017,5
231,2021-10-01,2017,5
231,2021-11-01,2017,4
231,2021-12-01,2017,3
231,2022-01-01,2017,3
231,2022-02-01,2017,3
231,2022-03-01,2017,5
231,2022-04-01,2017,4
231,2022-05-01,2017,2
231,2022-06-01,2017,3
231,2022-07-01,2017,5
231,2022-08-01,2017,3
231,2022-09-01,2017,4
231,2022-10-01,2017,4
231,2022-11-01,2017,5
231,2022-12-01,2017,2
231,2023-01-01,2017,2
231,2023-02-01,2017,4
231,2023-03-01,2017,3
231,2023-04-01,2017,3
231,2023-05-01,2017,4
231,2023-06-01,2017,4
231,2023-07-01,2017,2
231,2023-08-01,2017,2
231,2023-09-01,2017,2
231,2023-10-01,2017,2
231,2023-11-01,2017,2
231,2023-12-01,2017,3
231,2024-01-01,2017,3
231,2024-02-01,2017,4
231,2024-03-01,2017,3
231,2024-04-01,2017,2
231,2024-06-01,2017,2
231,2024-07-01,2017,4
231,2024-08-01,2017,2
231,2024-09-01,2017,3
231,2024-10-01,2017,4
231,2024-11-01,2017,4
278,2021-07-01,2016,5
278,2021-08-01,2016,4
278,2021-09-01,2016,6
278,2021-10-01,2016,6
278,2021-11-01,2016,6
278,2021-12-01,2016,6
278,2022-01-01,2016,11
278,2022-02-01,2016,13
278,2022-03-01,2016,12
278,2022-04-01,2016,12
278,2022-05-01,2016,16
278,2022-06-01,2016,17
278,2022-07-01,2016,16
278,2022-08-01,2016,15
278,2022-09-01,2016,16
278,2022-10-01,2016,17
278,2022-11-01,2016,15
278,2022-12-01,2016,14
278,2023-01-01,2016,12
278,2023-02-01,2016,11
278,2023-03-01,2016,13
278,2023-04-01,2016,12
278,2023-05-01,2016,12
278,2023-06-01,2016,12
278,2023-07-01,2016,11
278,2023-08-01,2016,10
278,2023-09-01,2016,13
278,2023-10-01,2016,11
